,ID,Station Name,City,State,ZIP,County,latitude_station,longitude_station
2588,114994,Icon Parking 101 West End Ave - Tesla Destination,New York,NY,10023,New York,40.7764,-73.9827
2596,171476,SKYVIEW APARTME SKYVIEW ST1,Riverdale,NY,10471,Bronx,40.9011,-73.9053
2599,115011,New York Hilton Midtown - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
2624,205859,LIN-DAN MORTY,New York,NY,10010,New York,40.7375,-73.9813
2626,225118,535 Carlton Ave,Brooklyn,NY,11238,Kings,40.679,-73.9644
2627,115164,Parkit 575 Washington - Tesla Destination,New York,NY,10014,New York,40.7339,-74.0054
2632,150541,Bruno's Bakery and Restaurant - Tesla Destination,Staten Island,NY,10310,Richmond,40.6324,-74.1171
2637,206914,BORO PARK BORO CHARGE 9,Borough Park,NY,11219,Kings,40.6336,-73.996
2638,190107,GMC Parking Garage - 200 Central,New York,NY,10019,New York,40.7651,-73.9858
2639,115026,Icon Parking 16 W 16th Street - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
2640,115105,iPark NYC 345 East Garage - Tesla Destination,New York,NY,10075,New York,40.7143,-74.006
2646,150583,IPark 99 3rd Avenue - Tesla Destination,Brooklyn,NY,11217,Kings,40.6816,-73.9798
2647,233053,LGA Air Park Long Term Parking,East Elmhurst,NY,11369,Queens,40.7613,-73.8739
2650,195667,33 Norman Ave,Brooklyn,NY,11222,Kings,40.7272,-73.9498
2656,115073,MPG 266 E 97 St - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
2658,193980,iPark - Enterprise Parking,New York,NY,10016,New York,40.7443,-73.9781
2660,194647,99 Prospect Park W,Brooklyn,NY,11215,Kings,40.6669,-73.9828
2661,162285,PANYNJ LGA WEST 1,Flushing,NY,11371,Queens,40.7721,-73.8735
2675,114937,Hampton Inn LaGuardia Airport - Tesla Destination,East Elmhurst,NY,11369,Queens,40.7613,-73.8739
2682,115144,GGMC Parking 50 E 79th St Garage - Tesla Destination,New York,NY,10075,New York,40.7143,-74.006
2683,216618,125 W 76th Street,New York,NY,10023,New York,40.7764,-73.9827
2684,168885,iPark 314 W 120th Street - Tesla Destination,New York,NY,10026,New York,40.8019,-73.9531
2689,115131,Sutton Place North Garage - Tesla Destination,New York,NY,10022,New York,40.7571,-73.9657
2697,207888,1 WATERLINE STATION#4,New York,NY,10069,New York,40.778,-73.9884
2712,114889,Standard Parking 1360 Fulton Street - Tesla Destination,Brooklyn,NY,11216,Kings,40.6794,-73.9496
2725,115040,Icon Parking 200 E 65th Street - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
2726,114905,Rapidpark 44 State Street - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
2735,198016,277 Park Avenue,New York,NY,10172,New York,40.7558,-73.9753
2736,115025,Champion Parking W 53rd Street - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
2738,115003,iPark 1510 Lex Garage Corp. - Tesla Destination,New York,NY,10029,New York,40.7918,-73.9447
2747,64140,Dana Ford Lincoln,Staten Island,NY,10314,Richmond,40.6039,-74.1472
