,ID,Station Name,City,State,ZIP,County,latitude_station,longitude_station
681,181903,MOHAWK HARBOR01 STATION #3,Schenectady,NY,12308,Schenectady,42.8179,-73.9206
682,156045,Nott/Lennox Lot,Schenectady,NY,12308,Schenectady,42.8179,-73.9206
683,229203,CHARGE POINT #1 ABB STATION 1,Yorkville,NY,13495,Oneida,43.1116,-75.2756
684,115046,Icon Parking 203 E 61 Street - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
685,162149,NEW STATION 01,Huntington,NY,11743,Suffolk,40.8676,-73.4102
686,61760,Broccolo Tree and Lawncare Garden Center,Fairport,NY,14450,Monroe,43.0892,-77.436
687,174886,HYATT PLACE HOTEL AMHERST 2,Amherst,NY,14226,Erie,42.9744,-78.7949
688,211840,FURNACE POINT FPEV2,Westport,NY,12993,Essex,44.205,-73.4702
689,123262,Westchester Medical Center,Valhalla,NY,10595,Westchester,41.0856,-73.7776
690,205256,MONTY'S EVSE EVSE3,INGRAHAM,NY,12992,Clinton,44.797,-73.5112
691,227776,TPWC  TPWC 12,Altamont,NY,12009,Albany,42.7063,-74.0193
692,166728,Staten Island Mall,Staten Island,NY,10314,Richmond,40.6039,-74.1472
693,224228,GENESEO E PARK LEFT,Geneseo,NY,14454,Livingston,42.7938,-77.7996
694,233092,575 1st Ave,New York,NY,10016,New York,40.7443,-73.9781
695,114989,Icon Parking 100 Riverside Blvd. - Tesla Destination,New York,NY,10024,New York,40.7864,-73.9764
696,171552,ADELPHI UNIV STATION 02,Garden City,NY,11530,Nassau,40.7245,-73.6487
697,193394,BURNS MGT BROOM SHOP 4,Latham,NY,12110,Albany,42.7462,-73.763
698,44350,Nissan - Huntington,Huntington Station,NY,11746,Suffolk,40.8143,-73.3634
699,165110,SDH STATION EV STATION 1,Buffalo,NY,14226,Erie,42.9744,-78.7949
700,117604,Finger Lakes Welcome Center,Geneva,NY,14456,Ontario,42.8637,-76.9913
701,189504,621 Columbia St,Cohoes,NY,12047,Albany,42.7754,-73.7124
702,154053,PEPSICO INC STATION 2,Valhalla,NY,10595,Westchester,41.0856,-73.7776
703,225479,ARCHER GREEN MI STATION 4,Jamaica,NY,11433,Queens,40.6969,-73.7877
704,197538,Price Chopper,Cortland,NY,13045,Cortland,42.5952,-76.1857
705,115004,ABM Parking 750 Lexington Ave LLC - Tesla Destination,New York,NY,10022,New York,40.7571,-73.9657
706,164738,Central Parking - 146 W 57th St,New York,NY,10019,New York,40.7651,-73.9858
707,153434,Brookfield Place - Tesla Supercharger,New York City,NY,10080,New York,40.7143,-74.006
708,225163,FIVE-STAR BANK NORTH CHARGER,Buffalo,NY,14221,Erie,42.9685,-78.7492
709,201668,Parkway Plaza - Tesla Supercharger,Carle Place,NY,11514,Nassau,40.7512,-73.6119
710,223129,Greymoor Way - Building 14,Baldwinsville,NY,13027,Onondaga,43.162,-76.3237
711,168525,STATION 4TH FL MOTORGATE #2,New York,NY,10044,New York,40.7618,-73.9505
712,191761,NEFJ EV 1,Albany,NY,12203,Albany,42.7003,-73.8575
713,223418,VOEASTROCHESTER EYER BUILDING,East Rochester,NY,14445,Monroe,43.1128,-77.4906
714,98431,Tony Mangino Mitsubishi,Clifton Park,NY,12065,Saratoga,42.8499,-73.7851
715,167180,HAWKINS P2 ST 1 SUNYPLATTSBURGH,Plattsburgh,NY,12901,Clinton,44.6927,-73.466
716,186633,VANKAY PUBLIC STATION 2,Ballston Spa,NY,12020,Saratoga,43.005,-73.8486
717,115021,Standard Parking 151 W 17th Street - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
718,162266,U OF R GOERGEN CENTER,Rochester,NY,14627,Monroe,43.1275,-77.6277
719,225381,MILTON NY STATION 4,Ballston Spa,NY,12020,Saratoga,43.005,-73.8486
720,227762,TPWC  TPWC 2,Altamont,NY,12009,Albany,42.7063,-74.0193
721,174681,WHEATLAND-CHILI HIGH SCH 2,Scottsville,NY,14546,Monroe,43.0246,-77.7743
722,158512,TOM HOMMOCKS RINK,Larchmont,NY,10538,Westchester,40.9351,-73.7571
723,180133,TOWN OF BABYLON TOWN ANNEX 1,North Babylon,NY,11703,Suffolk,40.7321,-73.3236
724,162327,ULYSSES TOWN ULYSSES,Trumansburg,NY,14886,Tompkins,42.521,-76.6681
725,102342,Aviation Mall - Tesla Supercharger,Queensbury,NY,12804,Warren,43.329,-73.6818
726,146985,CFL-1 LIBRARY RT 23B,Claverack-Red Mills,NY,12513,Columbia,42.2251,-73.7346
727,235731,MHM WALL STREET 4,Albany,NY,12205,Albany,42.7198,-73.8207
728,206835,MPGARDENS STATION 1,East Meadow,NY,11554,Nassau,40.7149,-73.5561
729,193844,SIENA COLLEGE FOY HALL EVSE1,Latham,NY,12110,Albany,42.7462,-73.763
730,171409,MINNEWASKA EV 2,Kerhonkson,NY,12446,Ulster,41.7939,-74.3035
731,115102,Standard Parking Gateway Plaza Garage - Tesla Destination,New York,NY,10280,New York,40.7105,-74.0163
732,115122,Champion Parking 113 LLC - Tesla Destination,New York,NY,10025,New York,40.7975,-73.9683
733,114902,Quik Park 365 Management LLC - Tesla Destination,Brooklyn,NY,11231,Kings,40.6794,-74.0014
734,44317,Destination Nissan,Albany,NY,12206,Albany,42.6683,-73.7744
735,223283,55 East End Ave,New York,NY,10028,New York,40.7763,-73.9529
736,195772,COLGATE SPEAR HOUSE LOT,Hamilton,NY,13346,Madison,42.8231,-75.5434
737,180130,PPC STATION 1,Bridgeport,NY,13030,Madison,43.159,-75.97
738,234634,MEM. PLZ STATION 1,Pleasantville,NY,10570,Westchester,41.135,-73.7845
739,155355,Pearl River Train Station,Pearl River,NY,10965,Rockland,41.0629,-74.0159
740,81608,Jim Barnard Chevrolet,Churchville,NY,14428,Monroe,43.0749,-77.835
741,222456,CANDLE CANDLEWOOD #2,Vestal,NY,13850,Broome,42.0771,-76.0118
742,227805,DEPAULA MAZDA SERVICE BAY,Colonie,NY,12205,Albany,42.7198,-73.8207
743,226538,Spuds Spawz Dog Grooming,Macedon,NY,14502,Wayne,43.0784,-77.3372
744,188095,UMGI EV1,LIC,NY,11101,Queens,40.7446,-73.9345
745,174098,SUNY NEW PALTZ STATION 3,New Paltz,NY,12561,Ulster,41.7464,-74.1092
746,223708,TRADITION CBG TRADITION CHVY1,Newark,NY,14513,Wayne,43.0519,-77.0946
747,183226,TSS ALBANY STATION 5 & 6,Schenectady,NY,12309,Schenectady,42.8091,-73.8693
748,227688,Downtown Plattsburgh Public Parking,Plattsburgh,NY,12901,Clinton,44.6927,-73.466
749,114896,Standard Parking Pierepoint Plaza - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
750,175501,MUNICIPAL EVSE HOCKEY ICE RINK,Glens Falls,NY,12801,Warren,43.3115,-73.6448
751,156057,TOWN GLENVILLE SENIOR CTR EV3,Glenville,NY,12302,Schenectady,42.88,-73.9913
752,174713,BURNS MGT SCH COMM BLDG 3,Latham,NY,12110,Albany,42.7462,-73.763
753,227085,Carmella's Café,New Hartford,NY,13413,Oneida,43.0654,-75.2906
754,233084,LGA Airpark,East Elmhurst,NY,11369,Queens,40.7613,-73.8739
755,189518,Hamilton Square/Lia Realty Group,Guilderland,NY,12084,Albany,42.6973,-73.8975
756,230831,86-86 Palo Alto St,Hollis,NY,11423,Queens,40.7142,-73.7677
757,114881,Astoria Central Parking - Tesla Destination,Astoria,NY,11106,Queens,40.7608,-73.9295
758,228962,QUICKLEES 1 DCFC2,Avon,NY,14414,Livingston,42.903,-77.7274
759,162276,TOWN OF BABYLON TOWN ANNEX 2,North Babylon,NY,11703,Suffolk,40.7321,-73.3236
760,94838,Village of Fairhaven,Fair Haven,NY,13064,Cayuga,43.4313,-76.2004
761,115045,MPG 201 E 56th - Tesla Destination,New York,NY,10022,New York,40.7571,-73.9657
762,150574,Center Park 250 Albany - Tesla Destination,Manhattan,NY,10280,New York,40.7105,-74.0163
763,99950,Town of Veteran,Millport,NY,14864,Chemung,42.2581,-76.8392
764,44182,Huttig Nissan,Plattsburgh,NY,12901,Clinton,44.6927,-73.466
765,114973,Icon Parking 360 E 65th - Tesla Destination,Manhattan,NY,10065,New York,40.7651,-73.9638
766,115107,"The Carlyle Hotel, A Rosewood Hotel - Tesla Destination",New York,NY,10021,New York,40.7685,-73.9588
767,150639,Sylvan Gerard Garage - Tesla Destination,Forest Hills,NY,11375,Queens,40.7229,-73.8473
768,115032,Quikpark 173 W 12th Street - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
769,227073,Burdick Ford,Central Square,NY,13036,Oswego,43.309,-76.1849
770,195768,MICHAELSGRP MICHAELS GROUP2,Mechanicville,NY,12118,Saratoga,42.9168,-73.7214
771,121068,ROSENBLUM300 187 WOLF RD,Albany,NY,12205,Albany,42.7198,-73.8207
772,214079,Hannaford Supermarket - Tesla Supercharger,Red Hook,NY,12571,Dutchess,42.0064,-73.8546
773,102348,Eastview Mall - Tesla Supercharger,Victor,NY,14564,Ontario,42.9866,-77.418
774,115124,Parkit 403 Lafayette St. - Tesla Destination,New York,NY,10003,New York,40.7313,-73.9892
775,180122,854ELLICOTT 854 ELLICOTT 1,Buffalo,NY,14203,Erie,42.8939,-78.8681
776,221912,TOY BINGHAMTON CT4020- 1,Binghamton,NY,13904,Broome,42.1171,-75.8653
777,168558,610 Warren Street - Tesla Destination,Brooklyn,NY,11217,Kings,40.6816,-73.9798
778,117729,Seneca Allegany Resort & Casino - Tesla Supercharger,Salamanca,NY,14779,Cattaraugus,42.1604,-78.7304
779,115141,iPark NYC Central Harlem Garage Corp. - Tesla Destination,New York,NY,10026,New York,40.8019,-73.9531
780,233120,PVA STATION 1,Halfmoon,NY,12065,Saratoga,42.8499,-73.7851
781,223136,Integra Optics,Albany,NY,12203,Albany,42.7003,-73.8575
782,150579,LAZ Parking 136-20 38th Ave - Tesla Destination,Flushing,NY,11354,Queens,40.7667,-73.8241
783,44342,Nemet Motors,Jamaica,NY,11432,Queens,40.7119,-73.7944
784,163426,CHARLIE JOHNS CHARLIE JOHNS,Speculator,NY,12164,Hamilton,43.5042,-74.3667
785,75944,Rochester Institute of Technology - Lot M,Rochester,NY,14623,Monroe,43.0834,-77.6344
786,162262,KINGSTON TR GALLO PARK,Kingston,NY,12401,Ulster,41.9697,-74.0668
787,204921,INN SQ INN SQ GW 1,Rochester,NY,14604,Monroe,43.1577,-77.608
788,194077,Willis Row - Tesla Supercharger,Roslyn Heights,NY,11577,Nassau,40.7845,-73.6403
789,162199,NATIONAL GRID KOHLS CLIFTON,Clifton Park,NY,12065,Saratoga,42.8499,-73.7851
790,123127,Queens college,Queens,NY,11367,Queens,40.728,-73.8195
791,234665,The Nature Conservancy,Cold Spring Harbor,NY,11724,Suffolk,40.8601,-73.4423
792,192934,TOWNE TV EV 2,Schenectady,NY,12303,Schenectady,42.7823,-73.9448
793,143300,MUNICIPAL BLDG TRAIN STATION 1,Croton-on-Hudson,NY,10520,Westchester,41.218,-73.8924
794,164503,HYDEPARK HYDE PK TOWN HA,Hyde Park,NY,12538,Dutchess,41.7887,-73.9063
795,114974,Icon Parking 205 E 63rd St - Tesla Destination,Manhattan,NY,10065,New York,40.7651,-73.9638
796,190452,KEELER STATION 04,Latham,NY,12110,Albany,42.7462,-73.763
797,169706,Energy Square,Kingston,NY,12401,Ulster,41.9697,-74.0668
798,185374,EVolve NY Oneonta,Oneonta,NY,13820,Otsego,42.4625,-75.0491
799,180146,ULSTER COUNTY DSS 3,Kingston,NY,12401,Ulster,41.9697,-74.0668
800,191436,PEAK POINT APT PEAK POINT EV2,Ballston Spa,NY,12020,Saratoga,43.005,-73.8486
801,181843,854ELLICOTT 134 HIGH ST 5,Buffalo,NY,14203,Erie,42.8939,-78.8681
802,223303,Legoland New York  Lot B,Goshen,NY,10924,Orange,41.3946,-74.3302
803,114958,Hilton Garden Inn - Downtown Ithaca - Tesla Destination,Ithaca,NY,14850,Tompkins,42.4406,-76.4966
804,163646,STOHL STOHL6,Orchard Park,NY,14127,Erie,42.7639,-78.7518
805,115129,Icon Parking Independent - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
806,197115,EVolveNY LaGrangeville,LaGrangeville,NY,12540,Dutchess,41.6615,-73.745
807,201874,W Washington St Lot,Syracuse,NY,13202,Onondaga,43.041,-76.1489
808,202145,FUCCILLOHYUNDAI CPF50 #3,Grand Island,NY,14072,Erie,43.0183,-78.9591
809,229919,CJ's Italian Restaurant,Rhinebeck,NY,12572,Dutchess,41.9272,-73.8888
810,223131,Windham Mountain,Windham,NY,12496,Greene,42.3175,-74.262
811,191307,Ed Shults Chevrolet Cadillac,Jamestown,NY,14701,Chautauqua,42.0928,-79.244
812,180879,S.A.N.Y. PARKING THREE,Frankfort,NY,13340,Herkimer,43.044,-75.1072
813,217194,110 MAPLE AVE STATION 2,Rockville Centre,NY,11570,Nassau,40.6637,-73.638
814,223111,The Ridge - Lot B,Troy,NY,12180,Rensselaer,42.7287,-73.6683
815,225122,135 Pinelawn Rd,Melville,NY,11747,Suffolk,40.7946,-73.403
816,223225,117 South Main,Syracuse,NY,13212,Onondaga,43.1226,-76.1284
817,181662,HAMPTON INN STATION 2,Staten Island,NY,10314,Richmond,40.6039,-74.1472
818,227068,Binghamton University Smart Energy Building,Vestal,NY,13850,Broome,42.0771,-76.0118
819,122496,Shaheen's Adirondack Inn - Tesla Destination,Tupper Lake,NY,12986,Franklin,44.232,-74.4905
820,183389,SUNY CORTLAND DE GROAT 1.4,Cortland,NY,13045,Cortland,42.5952,-76.1857
821,205855,MB OF BUFFALO EV MERC BUFF 2,Williamsville,NY,14221,Erie,42.9685,-78.7492
822,191106,Crossgates Mall,Albany,NY,12203,Albany,42.7003,-73.8575
823,224230,GENESEO W PARK CENTER,Geneseo,NY,14454,Livingston,42.7938,-77.7996
824,189502,Schenectady County Building,Schenectady,NY,12305,Schenectady,42.8161,-73.9398
825,175127,14 HUDSON 14 HUDSON 1.2,Glens Falls,NY,12801,Warren,43.3115,-73.6448
826,155029,50 Yard Line Lot,Schenectady,NY,12308,Schenectady,42.8179,-73.9206
827,180669,STOHL STOHL5,Orchard Park,NY,14127,Erie,42.7639,-78.7518
828,143196,HUDSON PRESERVE BLDG 22 #3,Watervliet,NY,12189,Albany,42.7298,-73.7123
829,229204,QUICKLEES22 DCFC1,Belmont,NY,14813,Allegany,42.2334,-78.011
830,155242,MUNICIPAL EVSE ELM STREET 1,Glens Falls,NY,12801,Warren,43.3115,-73.6448
831,162213,NATIONAL GRID ONONDAGA LAKE,Liverpool,NY,13088,Onondaga,43.1099,-76.187
832,162371,SKIDMORE CASE,Saratoga Springs,NY,12866,Saratoga,43.0708,-73.7408
833,212941,STAYBRIDGE STATION2,Albany,NY,12205,Albany,42.7198,-73.8207
834,223238,Wellington Manor Building 4379,Liverpool,NY,13090,Onondaga,43.1528,-76.2235
835,222502,VILLAGE OF DELH VILLAGEOFDELHI,Delhi,NY,13753,Delaware,42.2937,-74.9207
836,114924,Asa Ransom House - Tesla Destination,Clarence,NY,14031,Erie,42.981,-78.6162
837,223270,Mechanicville Public Library,Mechanicville,NY,12118,Saratoga,42.9168,-73.7214
838,199508,831 3rd Ave,Brooklyn,NY,11232,Kings,40.6521,-74.0018
839,207592,CMH STATION 2,Hudson,NY,12534,Columbia,42.247,-73.7552
840,166333,LaSalle Parking LLS Shumai LLC (220 E 9th St.),Manhattan,NY,10003,New York,40.7313,-73.9892
841,184903,RTS IRONDEQUOIT #1,Irondequoit,NY,14617,Monroe,43.2203,-77.5994
842,180166,PANYNJ LGA E GARAGE W1,New York,NY,11371,Queens,40.7721,-73.8735
843,150534,4320 Broadway-PARK-it - Tesla Destination,Manhattan,NY,10033,New York,40.8496,-73.9356
844,152158,Outerbridge Commons - Tesla Supercharger,New York City,NY,10309,Richmond,40.5352,-74.2116
845,162299,VILLAGE HF HGHLAND FALLS,Highland Falls,NY,10928,Orange,41.3582,-73.9746
846,150002,RRH UNITY POB 2,Rochester,NY,14626,Monroe,43.2126,-77.704
847,123097,Saranac Lake - 3 Main St,Saranac Lake,NY,12983,Franklin,44.3243,-74.133
848,157960,Nannen Arboretum,Ellicottville,NY,14731,Cattaraugus,42.2959,-78.6606
849,223091,Airport Executive Park,Nanuet,NY,10954,Rockland,41.0977,-74.0109
850,211922,The Woods Inn,Inlet,NY,13360,Hamilton,43.748,-74.7846
851,223299,181 E 73rd Street,New York,NY,10021,New York,40.7685,-73.9588
852,143586,BURNS MGT WHITMORE #1,Saratoga Springs,NY,12866,Saratoga,43.0708,-73.7408
853,164681,Icon Parking - One Lincoln Plaza,New York,NY,10023,New York,40.7764,-73.9827
854,221326,First Avenue Parking,New York,NY,10016,New York,40.7443,-73.9781
855,225382,MILTON NY STATION 3,Ballston Spa,NY,12020,Saratoga,43.005,-73.8486
856,197851,EVolveNY Schodack,Schodack,NY,12033,Rensselaer,42.5376,-73.7071
857,154452,PICOTTE 1450 WESTERN 2,Albany,NY,12203,Albany,42.7003,-73.8575
858,123392,SUNY NEW PALTZ STATION 2,New Paltz,NY,12561,Ulster,41.7464,-74.1092
859,154919,Cloudsplitter Outfitters LLC,Newcomb,NY,12852,Essex,43.946,-74.1299
860,150746,Dartmouth House - Tesla Destination,Rochester,NY,14607,Monroe,43.1501,-77.589
861,220394,BNE MASTER 5000 MURRAY ST4,Pearl River,NY,10965,Rockland,41.0629,-74.0159
862,171343,FLEETWOODGARAGE STATION ONE,Mount Vernon,NY,10552,Westchester,40.9231,-73.8299
863,223049,EVolve NY Commack,Commack,NY,11725,Suffolk,40.843,-73.2799
864,165220,VOB KENSINGTON 2,Bronxville,NY,10708,Westchester,40.9391,-73.8353
865,174408,RRH CLIFTON LEFT 1,Clifton Springs,NY,14432,Ontario,42.9632,-77.144
866,200987,NYU NYU # 2,New York,NY,10012,New York,40.7255,-73.9983
867,162345,MUNICIPAL EVSE PARK STREET 1,Glens Falls,NY,12801,Warren,43.3115,-73.6448
868,114891,Quik Park Armory Parking Inc. - Tesla Destination,Brooklyn,NY,11205,Kings,40.6924,-73.9666
869,102336,E 47th Street - Tesla Supercharger,New York,NY,10017,New York,40.7517,-73.9707
870,162153,ERIE COUNTY COMO PARK,Lancaster,NY,14086,Erie,42.9017,-78.6631
871,114940,Sylvan Pinnacle Garage - Tesla Destination,Forest Hills,NY,11375,Queens,40.7229,-73.8473
872,174184,TATABROOKFIELD #5,New York,NY,10044,New York,40.7618,-73.9505
873,162230,NATIONAL GRID MISCI,Schenectady,NY,12308,Schenectady,42.8179,-73.9206
874,180104,LIA HONDA SHOP1,Buffalo,NY,14221,Erie,42.9685,-78.7492
875,193354,TEK AUTOMOTIVE CAP ALBANY 1,Colonie,NY,12205,Albany,42.7198,-73.8207
876,162292,K&H STATION 1 KELLY & HAYES,Nesconset,NY,11767,Suffolk,40.8462,-73.1482
877,115196,MPG 923 5th Ave - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
878,193749,SCCC AMMERMAN 5,Farmingville,NY,11738,Suffolk,40.8366,-73.0413
879,65284,Beacon - Metro North Train Station,Beacon,NY,12508,Dutchess,41.5097,-73.9634
880,229077,Crossroads Ford,Ravena,NY,12143,Albany,42.4754,-73.822
881,170449,233 LAKE AVE GROVE 1.5,Saratoga Springs,NY,12866,Saratoga,43.0708,-73.7408
882,181109,PICOTTE 22 CORPORATE 3,Albany,NY,12211,Albany,42.713,-73.7739
883,143493,HYATT POUGHKEPS HYATT POUGHKEPS,Poughkeepsie,NY,12601,Dutchess,41.7035,-73.9117
884,115157,MPG 543 W 110th Street Garage - Tesla Destination,New York,NY,10025,New York,40.7975,-73.9683
885,175754,EXECUTIVE PARK #3,Montebello,NY,10901,Rockland,41.1177,-74.1241
886,114985,Icon Parking 1056 5th Avenue - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
887,170029,HWS COLLEGES MEDBERY LOT,Geneva,NY,14456,Ontario,42.8637,-76.9913
888,123093,Public Market,Rochester,NY,14609,Monroe,43.174,-77.5637
889,114886,Hunt County Vineyards - Tesla Destination,Branchport,NY,14418,Yates,42.6065,-77.2052
890,44208,Vision Nissan,Webster,NY,14580,Monroe,43.2196,-77.4616
891,227766,TPWC  TPWC 6,Altamont,NY,12009,Albany,42.7063,-74.0193
892,115017,Rapidpark 15 W 72nd Street - Tesla Destination,New York,NY,10023,New York,40.7764,-73.9827
893,230714,Regeneron Troy,Troy,NY,12180,Rensselaer,42.7287,-73.6683
894,72907,Hampton Inn - Schenectady,Schenectady,NY,12305,Schenectady,42.8161,-73.9398
895,115000,GMC 111 E 82nd St - Tesla Destination,New York,NY,10065,New York,40.7651,-73.9638
896,122470,ProPark 184 Kent Ave - Tesla Destination,Brooklyn,NY,11249,Kings,40.6451,-73.945
897,115230,Wingate By Wyndham Rome - Tesla Destination,Rome,NY,13441,Oneida,43.2264,-75.4083
898,227359,PVECSTATION1 PAKWAY VILLAGE,Jamaica,NY,11435,Queens,40.7029,-73.8111
899,223096,HVCC - Lot A,Troy,NY,12180,Rensselaer,42.7287,-73.6683
900,233087,KLV Properties,Amsterdam,NY,12010,Montgomery,42.9387,-74.1882
901,115022,Icon Parking 155 E 29th Street - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
902,231007,Smiling Ted’s Quality Used Car,Buffalo,NY,14211,Erie,42.9082,-78.8225
903,182199,69 COLLIER ST STATION 1,Binghamton,NY,13901,Broome,42.1463,-75.8865
904,124141,Coliseum Park Apts - Central Parking,New York,NY,10019,New York,40.7651,-73.9858
905,174770,TONAWANDA YPR GOLF DOME 2,Tonawanda,NY,14150,Erie,43.0028,-78.8547
906,193752,THE VANDERBILT BEECHWOOD HOMES,Westbury,NY,11590,Nassau,40.7557,-73.5723
907,165397,ADAMS STATION 701 BAXTER,Delmar,NY,12054,Albany,42.6158,-73.8373
908,189684,"Dover Plains Library, Town Of Dover NY",Wingdale,NY,12594,Dutchess,41.6538,-73.5556
909,227972,Cumberland Farms,Manorville,NY,11949,Suffolk,40.8421,-72.8002
910,143437,BA #1 11 BRITISH AMER,Latham,NY,12110,Albany,42.7462,-73.763
911,193353,TEK AUTOMOTIVE CAP ALBANY 2,Colonie,NY,12205,Albany,42.7198,-73.8207
912,226548,Stever-Locke Industries Inc,Honeoye Falls,NY,14472,Monroe,42.9695,-77.5781
913,207787,ESF STATION 2,Syracuse,NY,13210,Onondaga,43.0354,-76.1282
914,123040,520806-Rockefeller Center,New York City,NY,10036,New York,40.7597,-73.9918
915,219480,"Brixmor North Ridge Shopping Center (New Rochelle,",New Rochelle,NY,10804,Westchester,40.9491,-73.7863
916,235546,COLLEGE PKWY STATION 1,Amherst,NY,14221,Erie,42.9685,-78.7492
917,206911,BORO PARK BORO CHARGE 4,Borough Park,NY,11219,Kings,40.6336,-73.996
918,162322,VILLAGE HALL WELCOME CENTER,Brockport,NY,14420,Monroe,43.2128,-77.9368
919,189522,Hudson Square,Cohoes,NY,12047,Albany,42.7754,-73.7124
920,183769,CHEEKTOWAGA ALEXANDER #4,Buffalo,NY,14211,Erie,42.9082,-78.8225
921,174042,SUNY NEW PALTZ ROUTE 32 (2),New Paltz,NY,12561,Ulster,41.7464,-74.1092
922,227692,Mirror Lake Inn Resort,Lake Placid,NY,12946,Essex,44.2796,-73.982
923,44358,Nissan Kia - Middletown,New Hampton,NY,10958,Orange,41.3627,-74.4435
924,168414,532 W 122nd St,New York,NY,10027,New York,40.8116,-73.955
925,150570,Icon Parking 202 E 18th Street - Tesla Destination,Manhattan,NY,10003,New York,40.7313,-73.9892
926,115061,Champion Parking 230 W 55th Street - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
927,233105,Wilton Town Hall,Gansevoort,NY,12831,Saratoga,43.1803,-73.7053
928,212980,STPETERHOSPITAL EV STATION #3,Albany,NY,12208,Albany,42.656,-73.7964
929,235134,Geneva on the Lake Resort,New York,NY,14456,Ontario,42.8637,-76.9913
930,213839,TNC EVSE TOWN HALL,Chappaqua,NY,10514,Westchester,41.1705,-73.7715
931,92116,Village of Sodus,Sodus,NY,14551,Wayne,43.2217,-77.0514
932,146876,Shops at Skyview center,Flushing,NY,11354,Queens,40.7667,-73.8241
933,223701,COURTYARD REPUB STATION 2,Farmingdale,NY,11735,Nassau,40.7315,-73.4327
934,115162,Icon Parking 560 Third Ave - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
935,115079,Parkright 39 E 29th Street - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
936,226518,TOPS Friendly Markets,Watkins Glen,NY,14891,Schuyler,42.3771,-76.9022
937,154725,VIC AND CAMPUS LOT 13 1.1,Paul Smiths,NY,12970,Franklin,44.445,-74.2664
938,102328,Shops at Main / Transit - Tesla Supercharger,Buffalo,NY,14221,Erie,42.9685,-78.7492
939,182265,SUNY BUFFALO JACOBS 7,Buffalo,NY,14228,Erie,43.0408,-78.7812
940,174709,CITY HALL 12534 CITY HALL 1,Hudson,NY,12534,Columbia,42.247,-73.7552
941,223099,Lake View Inn,Lake George,NY,12845,Warren,43.4167,-73.6975
942,114953,Fairfield Inn & Suites by Marriott Elmira Corning - Tesla Destination,Horseheads,NY,14845,Chemung,42.1805,-76.8345
943,165392,ADAMS STATION 708 CATLYN CT,Delmar,NY,12054,Albany,42.6158,-73.8373
944,223118,Russell Sage College,Troy,NY,12180,Rensselaer,42.7287,-73.6683
945,44192,Lia Nissan,Schenectady,NY,12304,Schenectady,42.7841,-73.9094
946,223235,Mohawk Honda Collision Center Inside,Schenectady,NY,12302,Schenectady,42.88,-73.9913
947,185449,Albany Parking Authority - Riverfront Garage,Albany,NY,12207,Albany,42.6526,-73.7562
948,115225,"Country Inn & Suites by Radisson, Rochester Airport - Tesla Destination",Rochester,NY,14623,Monroe,43.0834,-77.6344
949,212140,ULSTER COUNTY SUNY EXTENSION,Kingston,NY,12401,Ulster,41.9697,-74.0668
950,214301,TOWN OF MORIAH MORIAHEV2,Port Henry,NY,12974,Essex,44.0465,-73.4705
951,187815,Beekman Parking,New York,NY,10022,New York,40.7571,-73.9657
952,230811,Town Hall,Moreau,NY,12828,Washington,43.2653,-73.5822
953,221435,FC1225 UNION ST CT4K 2,Rochester,NY,14607,Monroe,43.1501,-77.589
954,235400,Rockaway Beach Hotel,Rockaway Park,NY,11694,Queens,40.5766,-73.8428
955,149365,Palisades Shopping Center - Tesla Supercharger,West Nyack,NY,10994,Rockland,41.0973,-73.9768
956,147094,Amtrak - Niagara Falls,Niagara Falls,NY,14305,Niagara,43.1146,-79.0378
957,223228,Wellington Gardens,Schenectady,NY,12306,Schenectady,42.7904,-73.9809
958,173967,RRH RIEDMAN CANP1,Rochester,NY,14617,Monroe,43.2203,-77.5994
959,202805,MB OF BUFFALO DC MERC BUFF 1,Williamsville,NY,14221,Erie,42.9685,-78.7492
960,225846,Stop & Shop,Newburgh,NY,12550,Orange,41.5372,-74.0526
961,115028,iPark NYC E 77th Street - Tesla Destination,New York,NY,10014,New York,40.7339,-74.0054
962,225576,30-10 35th Street,Queens,NY,11103,Queens,40.7627,-73.9149
963,231043,26 South St,Cattaraugus,NY,14719,Cattaraugus,42.3333,-78.8885
964,230231,New Tech Energy,Brooklyn,NY,11230,Kings,40.6225,-73.965
965,49676,Vision Nissan Greece,Rochester,NY,14626,Monroe,43.2126,-77.704
966,114919,The William Vale Hotel - Tesla Destination,Brooklyn,NY,11249,Kings,40.6451,-73.945
967,162236,NATIONAL GRID SUNY IT,Utica,NY,13502,Oneida,43.1067,-75.2314
968,226517,Watkins Glen State Park Parking,Watkins Glen,NY,14891,Schuyler,42.3771,-76.9022
969,187173,Exit 38 (Liverpool),Bayberry,NY,13088,Onondaga,43.1099,-76.187
970,184039,Red Roof Inn,Binghamton,NY,13905,Broome,42.1151,-75.9309
