"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TNRCBUS","199309","594.579","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199310","645.544","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199311","886.747","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199312","1232.903","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199313","10534.733","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199401","1570.805","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199402","1379.774","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199403","1112.657","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199404","791.325","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199405","627.914","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199406","575.813","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199407","610.477","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199408","591.721","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199409","560.872","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199410","625.491","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199411","815.043","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199412","1156.629","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199413","10417.671","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199501","1378.354","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199502","1274.425","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199503","1070.623","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199504","825.18","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199505","647.116","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199506","578.586","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199507","610.402","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199508","634.556","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199509","586.044","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199510","621.559","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199511","945.541","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199512","1319.588","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199513","10491.578","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199601","1574.843","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199602","1405.577","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199603","1229.83","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199604","903.926","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199605","672.925","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199606","604.771","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199607","612.611","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199608","607.866","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199609","587.791","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199610","667.539","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199611","988.361","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199612","1302.67","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199613","11158.143","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199701","1531.327","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199702","1276.521","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199703","1080.436","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199704","851.783","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199705","665.994","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199706","576.319","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199707","625.918","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199708","610.279","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199709","582.194","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199710","671.337","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199711","949.283","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199712","1280.806","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199713","10701.737","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199801","1383.051","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199802","1179.62","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199803","1137.741","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199804","812.585","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199805","627.444","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199806","612.699","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199807","663.009","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199808","647.317","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199809","597.162","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199810","644.251","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199811","823.666","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199812","1138.969","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199813","10266.908","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199901","1549.763","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199902","1208.857","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199903","1194.424","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199904","843.337","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199905","633.076","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199906","606.753","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199907","664.136","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199908","661.386","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199909","612.24","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199910","670.937","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199911","816.852","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199912","1218.013","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199913","10678.951","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200001","1500.448","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200002","1337.723","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200003","1038.336","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200004","825.194","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200005","652.561","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200006","630.446","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200007","656.003","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200008","682.169","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200009","647.82","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200010","694.815","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200011","974.278","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200012","1585.848","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200013","11224.939","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200101","1693.211","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200102","1352.374","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200103","1226.829","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200104","850.02","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200105","621.424","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200106","608.451","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200107","662.165","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200108","683.841","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200109","610.801","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200110","682.159","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200111","811.044","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200112","1163.077","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200113","10964.334","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200201","1457.59","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200202","1252.451","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200203","1191.831","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200204","855.631","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200205","691.305","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200206","642.03","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200207","698.652","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200208","693.331","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200209","640.316","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200210","733.914","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200211","975.871","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200212","1392.109","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200213","11224.267","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200301","1660.904","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200302","1507.918","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200303","1232.377","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200304","868.205","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200305","692.089","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200306","628.591","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200307","698.169","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200308","698.114","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200309","654.727","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200310","698.57","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200311","883.942","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200312","1363.937","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200313","11586.168","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200401","1673.567","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200402","1478.711","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200403","1128.363","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200404","836.177","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200405","656.289","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200406","654.447","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200407","690.376","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200408","680.751","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200409","633.549","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200410","689.557","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200411","895.587","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200412","1378.449","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200413","11395.486","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200501","1577.728","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","200502","1341.151","3","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
