city_id,ID,Station Name,City,ZIP,County,latitude,longitude,population_density,median_home_value,occupied_housing_units,median_household_income
1333,114964,Adirondack Mountain Club - Tesla Destination,Lake George,12845,Warren County,43.4167,-73.6975,109.0,255600.0,2085.0,70341.0
1334,223526,320 Mason Ave,New York,10305,Richmond County,40.5973,-74.0768,9819.0,415300.0,15145.0,70758.0
1335,230796,Boralex Hydro Operations,South Glens Falls,12803,Saratoga County,43.2836,-73.6294,1279.0,158300.0,3141.0,58083.0
1336,233099,Plum Court Condominiums,Syracuse,13204,Onondaga County,43.0444,-76.1758,4522.0,68800.0,8207.0,26841.0
1337,235441,LKT WEST 1,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
1338,115098,Icon Parking 330 E 39th Street - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
1339,115203,Best Western Plus University Inn - Tesla Destination,Olean,14760,Cattaraugus County,42.0821,-78.426,296.0,74500.0,8358.0,41807.0
1340,181238,VERONA LA QUINTA 1,Verona,13478,Oneida County,43.1473,-75.5724,86.0,111100.0,1203.0,68690.0
1341,166727,Staten Island Mall,Staten Island,10314,Richmond County,40.6039,-74.1472,6235.0,437500.0,30709.0,77242.0
1342,175037,THE SAGAMORE SAGAMORE 1.3,Bolton,12814,Warren County,43.5766,-73.6714,35.0,298500.0,738.0,56375.0
1343,205255,MONTY'S EVSE EVSE2,Ingraham,12992,Clinton County,44.797,-73.5112,75.0,110000.0,1866.0,52888.0
1344,235746,FC1225 3144SW#2,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
1345,171482,Hatchet Hardware of Niskayuna,Niskayuna,12309,Schenectady County,42.8091,-73.8693,1771.0,230100.0,11926.0,87374.0
1346,233041,Turning Stone Resort Casino - Tesla Supercharger,Verona,13478,Oneida County,43.1473,-75.5724,86.0,111100.0,1203.0,68690.0
1347,62307,ROCHESTER NY PUBLC MARKET,Rochester,14605,Monroe County,43.1698,-77.6007,6974.0,57100.0,4514.0,18569.0
1348,164420,BEVERWYCK STATION 2,Slingerlands,12159,Albany County,42.6485,-73.8711,560.0,326400.0,3306.0,87794.0
1349,223124,Greymoor Way - Building 10,Baldwinsville,13027,Onondaga County,43.162,-76.3237,465.0,149100.0,13042.0,67225.0
1350,223415,FETZNER STATION 5,Rochester,14615,Monroe County,43.2058,-77.6521,2780.0,88000.0,6867.0,38620.0
1351,168539,iPark 34 N 7th Street - Tesla Destination,Brooklyn,11249,Kings County,40.6451,-73.945,,,,
1352,44218,Nissan of Yorktown Heights,Yorktown Heights,10598,Westchester County,41.2999,-73.7924,1081.0,437900.0,10293.0,106576.0
1353,183177,COLL BROCKPORT SERC LOT V,Brockport,14420,Monroe County,43.2128,-77.9368,338.0,129100.0,7215.0,54643.0
1354,61213,ROCHESTER NY PORT OF ROCH 1,Rochester,14612,Monroe County,43.2566,-77.6652,2021.0,136500.0,14329.0,59216.0
1355,114933,Culinary Arts Center at Auburn Watson - Tesla Destination,Depew,14043,Erie County,42.905,-78.7041,2847.0,114400.0,10948.0,49369.0
1356,94851,"Exit 14, Park and Ride",Nanuet,10954,Rockland County,41.0977,-74.0109,3349.0,421400.0,8444.0,91302.0
1357,189112,Manhattan Parking Group,Manhattan,10019,New York County,40.7651,-73.9858,63042.0,808600.0,25905.0,84424.0
1358,225120,The Hearth At Castle Gardens,Vestal,13850,Broome County,42.0771,-76.0118,430.0,146800.0,8983.0,62061.0
1359,164149,SAVARINO COMPAN 500 SENECA 3,Buffalo,14204,Erie County,42.884,-78.8597,4839.0,61000.0,4117.0,23259.0
1360,51095,WOODLAKE STATION 2,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1361,227089,Dodge Pratt Northam Art and Community Center,Boonville,13309,Oneida County,43.4786,-75.344,40.0,92900.0,2359.0,52542.0
1362,162267,U OF R HELEN WOOD HALL,Rochester,14620,Monroe County,43.1317,-77.6062,5607.0,131400.0,11439.0,38554.0
1363,131661,Glen Avenue Suites,Cooperstown,13326,Otsego County,42.7005,-74.9243,58.0,260300.0,2450.0,57375.0
1364,195767,MICHAELSGRP MICHAELS GROUP1,Mechanicville,12118,Saratoga County,42.9168,-73.7214,440.0,200200.0,5883.0,61389.0
1365,182110,OLYMPIC SPORTS  SPORTS 4,Lake Placid,12946,Essex County,44.2796,-73.982,42.0,248100.0,2409.0,47091.0
1366,157946,Village of Burdett,Burdette,14818,Schuyler County,42.4394,-76.8292,47.0,88400.0,722.0,45208.0
1367,150614,ProPark 110-45 Queens Blvd - Tesla Destination,Forest Hills,11375,Queens County,40.7229,-73.8473,34707.0,358300.0,32547.0,72000.0
1368,235902,FC1225 3144 S#1,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
1369,162326,HOTEL INN AT THE FALL,Poughkeepsie,12603,Dutchess County,41.6907,-73.8621,1324.0,267600.0,15593.0,80250.0
1370,102343,Cafe Crust - Tesla Supercharger,Southampton,11968,Suffolk County,40.9043,-72.4103,435.0,807700.0,4426.0,84715.0
1371,223267,142 E 31st St.,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
1372,220923,Bill Rapp Subaru,Norwich,13815,Chenango County,42.5414,-75.5274,131.0,87600.0,5788.0,39818.0
1373,223704,TOWNEPLACE11735 TOWNE PLACE 2,Farmingdale,11735,Nassau County,40.7315,-73.4327,3070.0,381100.0,11038.0,91196.0
1374,115233,The Point Resort - Tesla Destination,Saranac Lake,12983,Franklin County,44.3243,-74.133,36.0,162400.0,3524.0,47329.0
1375,181838,854ELLICOTT 589 ELLICOTT 4,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
1376,114952,Best Western Maple City Inn - Tesla Destination,Hornell,14843,Steuben County,42.3274,-77.6569,130.0,70100.0,5401.0,40638.0
1377,195885,CT4020-HD-GW PSB-LEWIS,Lewis,12950,Essex County,44.3075,-73.5491,20.0,116000.0,342.0,38977.0
1378,143243,HUDSON PRESERVE BLDG 17 #11,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
1379,80871,Bob Johnson Chevrolet,Rochester,14615,Monroe County,43.2058,-77.6521,2780.0,88000.0,6867.0,38620.0
1380,190224,Warners Travel Plaza,Warners,13164,Onondaga County,43.0932,-76.2904,218.0,168000.0,809.0,77039.0
1381,115103,MPG 340 East 93rd - Tesla Destination,New York,10128,New York County,40.7816,-73.9511,128441.0,1000001.0,32306.0,96296.0
1382,234471,MARKET 32 EV GLEN EV1,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
1383,114901,GGMC Belltel Car Park - Tesla Destination,Brooklyn,11201,Kings County,40.694,-73.9903,35981.0,669000.0,23325.0,95369.0
1384,180127,GLOVERS PARKING STATION 1,Westhampton Beach,11978,Suffolk County,40.8295,-72.6473,258.0,618400.0,1231.0,80066.0
1385,226537,Country Life Business Center,Garden City,11530,Nassau County,40.7245,-73.6487,3841.0,704200.0,9111.0,135370.0
1386,233242,COLE GROUP ENGLISH 1,Moreau,12831,Saratoga County,43.1803,-73.7053,259.0,230300.0,6339.0,71393.0
1387,150575,Enterprise Parking 150 Myrtle Ave - Tesla Destination,Brooklyn,11201,Kings County,40.694,-73.9903,35981.0,669000.0,23325.0,95369.0
1388,115136,ABM Parking 866 UN Plaza - Tesla Destination,New York,10017,New York County,40.7517,-73.9707,51775.0,637100.0,10763.0,100652.0
1389,174097,NYS ORDA GORE MOUNTAIN 3,North Creek,12853,Warren County,43.6978,-73.986,20.0,170200.0,739.0,41563.0
1390,116923,Village of Bergen - Municipal Parking,Bergen,14416,Genesee County,43.0869,-77.9603,103.0,108300.0,1461.0,58750.0
1391,190873,2500 POND VIEW STATION 4,Castleton-on-Hudson,12033,Rensselaer County,42.5376,-73.7071,291.0,214900.0,3096.0,68382.0
1392,123134,Queensboro Hall,Queens,11415,Queens County,40.7069,-73.8297,34042.0,289800.0,8614.0,63549.0
1393,180151,RIT EV CHARGING D LOT CENTER,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
1394,182981,LARKIN726RRAMPP EV ONLY 1,Buffalo,14210,Erie County,42.8614,-78.8205,4584.0,59200.0,6257.0,32197.0
1395,155103,Saab Sensis Corp,East Syracuse,13057,Onondaga County,43.0734,-76.0558,538.0,118200.0,6506.0,55705.0
1396,191249,799 SENECA STATION 5,Buffalo,14210,Erie County,42.8614,-78.8205,4584.0,59200.0,6257.0,32197.0
1397,223414,FETZNER STATION 2,Rochester,14616,Monroe County,43.2346,-77.6577,4802.0,97700.0,12050.0,48975.0
1398,162225,NATIONAL GRID UNION COLLEGE,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
1399,227704,Lidl - Tesla Supercharger,Syosset,11791,Nassau County,40.8146,-73.5024,1932.0,644200.0,8131.0,139565.0
1400,162399,DOUBLETREEHOTEL DC FAST CHARGER,Tarrytown,10591,Westchester County,41.0897,-73.844,2279.0,543400.0,8491.0,80814.0
1401,114991,Champion Parking E 16th Street - Tesla Destination,New York,10003,New York County,40.7313,-73.9892,97188.0,817700.0,28559.0,92540.0
1402,154777,ERIE COUNTY ELLIOTT CREEK,Tonawanda,14150,Erie County,43.0028,-78.8547,2789.0,106500.0,18637.0,51852.0
1403,205124,OMG EV CHARGER EVCHARGER4,Cooperstown,13326,Otsego County,42.7005,-74.9243,58.0,260300.0,2450.0,57375.0
1404,169402,SMITHTOWN 21 PULASKI RD,Kings Park,11754,Suffolk County,40.8861,-73.2438,2585.0,424300.0,6711.0,98226.0
1405,115154,Icon Parking 54 Murray Street - Tesla Destination,New York,10007,New York County,40.7139,-74.007,42751.0,1000001.0,2840.0,216037.0
1406,156044,Nott/Seward Lot,Schenectady,12308,Schenectady County,42.8179,-73.9206,6820.0,133200.0,5862.0,40598.0
1407,206917,BORO PARK BORO CHARGE 3,Borough Park,11219,Kings County,40.6336,-73.996,62225.0,726700.0,26177.0,34316.0
1408,162246,NATIONAL GRID COMFORT INN,Buffalo,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
1409,120967,BURNS MGT SHERWOOD 1,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
1410,227078,Chittenango Creek Walk,Chittenango,13037,Madison County,43.0552,-75.8768,217.0,124800.0,3503.0,62214.0
1411,212600,TOWN OF BOLTON TOWN OF BOLTON2,Bolton Landing,12814,Warren County,43.5766,-73.6714,35.0,298500.0,738.0,56375.0
1412,207591,TOWN OF FISHKIL STATION 1,Fishkill,12524,Dutchess County,41.5404,-73.8979,962.0,290900.0,5931.0,74513.0
1413,225125,652 Albany Shaker Rd,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
1414,175725,TOWN GLENVILLE TOWN HALL EV1,Glenville,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
1415,191388,COLLEGIAN HOTEL COLLEGIAN 3:3,Syracuse,13210,Onondaga County,43.0354,-76.1282,6046.0,119000.0,8339.0,24591.0
1416,235124,COLGATE SAPERSTEIN,Hamilton,13346,Madison County,42.8231,-75.5434,178.0,166600.0,2007.0,63469.0
1417,171241,DCEC - N DEPOT DCEC #1,Delhi,13753,Delaware County,42.2937,-74.9207,62.0,168800.0,1837.0,47792.0
1418,196329,1065 Elton St,Brooklyn,11239,Kings County,40.6497,-73.8824,23470.0,354600.0,6280.0,26275.0
1419,154560,TICONDEROGA TOWER AVE,Ticonderoga,12883,Essex County,43.8463,-73.4426,63.0,121000.0,2089.0,42083.0
1420,184637,BNL Northeast of Bldg 1005S,Upton,11961,Suffolk County,40.9018,-72.8881,1003.0,253500.0,5589.0,54312.0
1421,162220,NATIONAL GRID SCHENECTADY CCC,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
1422,223135,West Genesee Athletic Club,Warens,13164,Onondaga County,43.0932,-76.2904,218.0,168000.0,809.0,77039.0
1423,194966,BVILLELIBRARY STATION 1,Baldwinsville,13027,Onondaga County,43.162,-76.3237,465.0,149100.0,13042.0,67225.0
1424,174766,NEW HARTFORD GW-1 1.5,New Hartford,13413,Oneida County,43.0654,-75.2906,811.0,157100.0,6818.0,64366.0
1425,228381,Hannaford Supermarket,Voorheesville,12186,Albany County,42.6431,-73.9448,198.0,247400.0,2565.0,83846.0
1426,115125,iPark 41 E 85th Street - Tesla Destination,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1427,223107,SUNY Schenectady - Main Lot Student,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
1428,150803,REIKART HOUSE JAZZBOLINE 2,Amherst,14226,Erie County,42.9744,-78.7949,4233.0,134200.0,12485.0,60545.0
1429,223227,Adelphi Hotel,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
1430,162244,NATIONAL GRID DAVIDSONS BREW,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
1431,123261,Cobbs Hill Park Lake Riley Lodge,Rochester,14610,Monroe County,43.1452,-77.5495,3274.0,154900.0,7145.0,56629.0
1432,135491,Corning Museum of Glass - Welcome Center,Corning,14830,Steuben County,42.1383,-77.0475,221.0,98300.0,8517.0,51902.0
1433,115182,Parkright 738 Greenwich Street - Tesla Destination,New York,10014,New York County,40.7339,-74.0054,56119.0,947300.0,19790.0,108483.0
1434,202955,COMMCTR 59 N PUTT3,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
1435,189363,Laureate Garage,New York,10023,New York County,40.7764,-73.9827,124357.0,872500.0,34383.0,103534.0
1436,207917,Royal Development Manorville Square,Manorville,11949,Suffolk County,40.8421,-72.8002,422.0,420700.0,5093.0,104785.0
1437,219745,HAMPTON INN HAMPTON INN ALB,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1438,117739,Maguire Chevrolet,Ithaca,14850,Tompkins County,42.4406,-76.4966,507.0,209800.0,24786.0,46331.0
1439,122632,SHELDON SUFFERN ORANGE APT 2,Suffern,10901,Rockland County,41.1177,-74.1241,1304.0,416100.0,8873.0,85147.0
1440,149628,HARMONY MILLS 1 RIVERVIEW 1.1,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
1441,180673,STOHL STOHL3,Orchard Park,14127,Erie County,42.7639,-78.7518,728.0,194500.0,11816.0,77636.0
1442,150580,IMPark 188 E 78th St - Tesla Destination,Manhattan,10075,New York County,40.7143,-74.006,141546.0,805300.0,14622.0,102941.0
1443,227072,Pulaski Public Library,Pulaski,13142,Oswego County,43.5562,-76.1252,91.0,102100.0,2576.0,47453.0
1444,192949,4 W 93rd St,New York,10025,New York County,40.7975,-73.9683,125860.0,934600.0,44432.0,68516.0
1445,197198,ESF STATION 8,Syracuse,13210,Onondaga County,43.0354,-76.1282,6046.0,119000.0,8339.0,24591.0
1446,193536,OLD STONEHOUSE GUEST PARKING,Warwick,10990,Orange County,41.2656,-74.3604,339.0,340900.0,7392.0,84110.0
1447,150521,iPark NYC 455 Central Park West - Tesla Destination,New York,10025,New York County,40.7975,-73.9683,125860.0,934600.0,44432.0,68516.0
1448,162376,ROSENDALE WILLOW KILN,Rosendale,12472,Ulster County,41.8402,-74.073,440.0,179900.0,716.0,41224.0
1449,185187,ROSENBLUM300 GREAT OAKS 200,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1450,114887,Point Place Casino - Tesla Destination,Bridgeport,13030,Madison County,43.159,-75.97,292.0,150600.0,1623.0,55938.0
1451,227354,HYUN EV TOYOTA CT4K 1,Cortlandt,10567,Westchester County,41.284,-73.8931,900.0,413800.0,6585.0,105199.0
1452,162174,ALBANY COUNTY TIMES UNION GA2,Albany,12207,Albany County,42.6526,-73.7562,1837.0,47700.0,1062.0,11879.0
1453,223295,Holiday Inn Express & Suites Clifton Park,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
1454,175418,HGI TROY HILTON TROY 1.2,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
1455,115005,Icon Parking 12 East 9th Street - Tesla Destination,New York,10003,New York County,40.7313,-73.9892,97188.0,817700.0,28559.0,92540.0
1456,189503,420 Broadway -Schenectady,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
1457,152272,MARKET 32 EV TROY VAN EV,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
1458,123104,King & King Architects,Syracuse,13202,Onondaga County,43.041,-76.1489,5451.0,67100.0,2292.0,14537.0
1459,180634,PICOTTE 11 CORPORATE 1,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
1460,171197,BA PLAZA BA PLAZA 1,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
1461,162339,BEDFORD_EV KATONAH LOT 1,Katonah,10536,Westchester County,41.2709,-73.6841,419.0,731800.0,3581.0,153750.0
1462,115218,Jedediah Hawkins Inn - Tesla Destination,Riverhead,11901,Suffolk County,40.9262,-72.652,493.0,322000.0,9677.0,51350.0
1463,181473,ROCHESTER NY EAST END -GW 2,Rochester,14604,Monroe County,43.1577,-77.608,,,,
1464,207786,ESF STATION 3,Syracuse,13210,Onondaga County,43.0354,-76.1282,6046.0,119000.0,8339.0,24591.0
1465,230978,Collision Masters,Buffalo,14204,Erie County,42.884,-78.8597,4839.0,61000.0,4117.0,23259.0
1466,115018,Icon Parking 150 Charles Street - Tesla Destination,New York,10014,New York County,40.7339,-74.0054,56119.0,947300.0,19790.0,108483.0
1467,223242,Residence of Vista Square,Rotterdam,12306,Schenectady County,42.7904,-73.9809,595.0,163500.0,10744.0,58869.0
1468,194269,HW PATCHOGUE EV STATION 2,East Patchogue,11772,Suffolk County,40.7609,-72.9871,2769.0,317000.0,16374.0,68230.0
1469,115108,Quik Park 82nd Street LLC - Tesla Destination,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1470,162190,SUNY NEW PALTZ SUNY NEW PALTZ,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
1471,181233,PICOTTE 12 CORPORATE 3,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
1472,201778,HYUNDAI1 EV ATLANTA HYU1,West Islip,11795,Suffolk County,40.7117,-73.3007,4580.0,425600.0,8326.0,104923.0
1473,115023,City Parking Garment One Garage - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
1474,206391,EVolveNY Latham,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
1475,227067,Binghamton University Admissions Parking Garage,Vestal,13850,Broome County,42.0771,-76.0118,430.0,146800.0,8983.0,62061.0
1476,180109,SUNY NEW PALTZ ELTING GYM 2,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
1477,180134,TOWN OF BABYLON PHELPS LANE 2,North Babylon,11703,Suffolk County,40.7321,-73.3236,5261.0,344500.0,5739.0,90872.0
1478,187557,CENTROTHERM CENTRO F4,Albany,12202,Albany County,42.6413,-73.7641,4700.0,115300.0,4322.0,29214.0
1479,221216,EVolveNY Liberty,Liberty,12754,Sullivan County,41.7962,-74.7484,272.0,151600.0,2877.0,36313.0
1480,158485,SOUTHAMPTON HOS MAIN ENTRANCE,Southampton,11968,Suffolk County,40.9043,-72.4103,435.0,807700.0,4426.0,84715.0
1481,200685,EVolveNY Amsterdam,Amsterdam,12010,Montgomery County,42.9387,-74.1882,221.0,110500.0,12069.0,44256.0
1482,189759,Icon Parking - Hudson,New York,10014,New York County,40.7339,-74.0054,56119.0,947300.0,19790.0,108483.0
1483,193751,STVIN ST. VINCENT 1,Albany,12208,Albany County,42.656,-73.7964,4936.0,196600.0,9562.0,58825.0
1484,229269,CORNELL STATION1,Ithaca,14850,Tompkins County,42.4406,-76.4966,507.0,209800.0,24786.0,46331.0
1485,222433,"Chalet Apartments 300 Edwards Street Roslyn, NY",Roslyn,11577,Nassau County,40.7845,-73.6403,4050.0,670300.0,4255.0,112552.0
1486,223282,200 East End Ave,New York,10128,New York County,40.7816,-73.9511,128441.0,1000001.0,32306.0,96296.0
1487,162295,OSSINING TOWN RYDER PARK,Ossining,10562,Westchester County,41.1673,-73.8538,2307.0,442100.0,10746.0,74896.0
1488,143578,RPI 1 B-LOT,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
1489,169976,LANDMARK ALBANY LANDMARK ALBANY,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1490,162369,VILLAGE STATION VILLAGE OF LG,Lake George,12845,Warren County,43.4167,-73.6975,109.0,255600.0,2085.0,70341.0
1491,230789,Riverwood Tech,West Henrietta,14586,Monroe County,43.0397,-77.6871,920.0,163200.0,3740.0,70027.0
1492,221613,GARVEY FRONT 2,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
1493,181006,SUNY BROOME SUNY BROOME #2,Binghamton,13905,Broome County,42.1151,-75.9309,1036.0,101100.0,11956.0,34520.0
1494,227530,SAREMBAS STATION 1,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
1495,102341,JFK Airport Travel Plaza - Tesla Supercharger,Queens,11430,Queens County,40.6472,-73.7827,,,,
1496,173960,RRH RIEDMAN CAMP 9,Rochester,14617,Monroe County,43.2203,-77.5994,2967.0,126300.0,9502.0,60650.0
1497,186038,286WAE 39 SHERIDAN AVE,Albany,12210,Albany County,42.6568,-73.7605,11331.0,164400.0,5180.0,32813.0
1498,147217,24 STATE STREET SPIEGEL CENTER,Pittsford,14534,Monroe County,43.0695,-77.5141,972.0,244200.0,11932.0,106113.0
1499,65288,Bay Ridge Municipal Parking Garage,Brooklyn,11209,Kings County,40.6251,-74.0303,31845.0,625600.0,31065.0,58261.0
1500,123096,Pine Plains,Pine Plains,12567,Dutchess County,41.9896,-73.6602,62.0,255800.0,1186.0,63244.0
1501,104726,Auspurger Parking Ramp,Buffalo,14202,Erie County,42.887,-78.8779,4710.0,322200.0,1892.0,40525.0
1502,44190,Nissan of Smithtown,St. James,11780,Suffolk County,40.8813,-73.1591,1349.0,499300.0,5273.0,109091.0
1503,223092,Albany Country Club,Voorheesville,12186,Albany County,42.6431,-73.9448,198.0,247400.0,2565.0,83846.0
1504,189539,The Wood Golf Greenland Properties,Baldwinsville,13027,Onondaga County,43.162,-76.3237,465.0,149100.0,13042.0,67225.0
1505,162460,STONY BROOK UNV STADIUM,Stony Brook,11790,Suffolk County,40.9068,-73.1277,2585.0,469800.0,4840.0,138036.0
1506,174553,STRONG MUSEUM STRONG L1 #2,Rochester,14607,Monroe County,43.1501,-77.589,9636.0,174100.0,9647.0,40502.0
1507,223300,191 East 71st Street,New York,10021,New York County,40.7685,-73.9588,112711.0,1000001.0,24734.0,107907.0
1508,115169,RapidPark 600 Columbus Ave - Tesla Destination,New York,10128,New York County,40.7816,-73.9511,128441.0,1000001.0,32306.0,96296.0
1509,121688,BURNS MGT HV 5,Guilderland,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1510,114885,Fairfield Inn by Marriott Binghamton - Tesla Destination,Binghamton,13905,Broome County,42.1151,-75.9309,1036.0,101100.0,11956.0,34520.0
1511,230874,2. South Garage,Albany,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
1512,115037,Standard Parking 20 W 13th Street - Tesla Destination,New York,10011,New York County,40.7402,-73.9996,77436.0,914500.0,30294.0,104238.0
1513,226618,Capitaland Subaru,Glenville,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
1514,165498,PICOTTE 22 CORPORATE 4,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
1515,218506,ATHENS CHARGER 2,Athens,12015,Greene County,42.2736,-73.8152,225.0,208400.0,1291.0,61164.0
1516,205369,WATERVLIET MUSEUM 2,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
1517,175103,PRIMA LOFTS LL ALB LOFTS 1.4,Menands,12204,Albany County,42.6847,-73.7354,1807.0,187800.0,3445.0,49993.0
1518,114968,MPG 1-50 51st Ave - Tesla Destination,Long Island City,11101,Queens County,40.7446,-73.9345,9744.0,654900.0,10429.0,47142.0
1519,123061,Town of Waddington,Waddington,13694,St. Lawrence County,44.8564,-75.2049,67.0,114700.0,651.0,59926.0
1520,233094,171 E 84th St,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1521,199375,EAGLE AUTO MALL CT4000,Riverhead,11901,Suffolk County,40.9262,-72.652,493.0,322000.0,9677.0,51350.0
1522,115199,Red Coach Inn - Tesla Destination,Niagara Falls,14303,Niagara County,43.0878,-79.037,2435.0,47700.0,2783.0,27567.0
1523,115180,Rapidpark 70 Riverside Dr - Tesla Destination,New York,10024,New York County,40.7864,-73.9764,69106.0,1000001.0,30836.0,109956.0
1524,162200,NATIONAL GRID HOMEWOOD SUITES,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1525,143486,CT4020-HD-GW COURT LOT,Elizabethtown,12932,Essex County,44.2245,-73.6011,19.0,152500.0,546.0,45402.0
1526,115158,iPark NYC 549 W 23rd Street - Tesla Destination,New York,10011,New York County,40.7402,-73.9996,77436.0,914500.0,30294.0,104238.0
1527,150517,iPark NYC E 80th Street - Tesla Destination,New York,10075,New York County,40.7143,-74.006,141546.0,805300.0,14622.0,102941.0
1528,152440,PEPSICO INC STATION 1,Valhalla,10595,Westchester County,41.0856,-73.7776,1372.0,606600.0,2330.0,107708.0
1529,234688,ALBANY WATER 1 STATION 1,Albany,12204,Albany County,42.6847,-73.7354,1807.0,187800.0,3445.0,49993.0
1530,182259,SUNY BUFFALO JACOBS 6,Buffalo,14228,Erie County,43.0408,-78.7812,1315.0,158100.0,8820.0,47801.0
1531,230717,Residences at the Crossings Building 32,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1532,223293,Denooyer Chevrolet,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1533,115016,Rapidpark 148 E 33rd Street - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
1534,227767,TPWC  TPWC 6A,Altamont,12009,Albany County,42.7063,-74.0193,137.0,253900.0,2854.0,80750.0
1535,154208,QuickChek - Tesla Supercharger,Copiague,11726,Suffolk County,40.6778,-73.3963,7732.0,315300.0,6037.0,73164.0
1536,122471,ImPark 500 4th Ave - Tesla Destination,Brooklyn,11215,Kings County,40.6669,-73.9828,29148.0,913200.0,28077.0,95654.0
1537,185426,RUSTIC VILLAGE CLUB HOUSE,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
1538,114995,ABM Parking 475 Park Ave South LLC - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
1539,190453,KEELER STATION 03,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
1540,226504,Monroe Community College - Lot P,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
